dates,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10
1988-06-23,-1.5075509548187256,-0.34932437539100647,1.4897149801254272,-0.4129376709461212,-0.22044359147548676,0.11139009892940521,-1.1140081882476807,0.22795681655406952,-0.5874173045158386,0.5928007364273071
1988-06-24,-1.4239236116409302,-0.41711243987083435,1.810692548751831,-0.49641838669776917,-0.8990618586540222,0.11992526799440384,-1.0902535915374756,0.05405353754758835,-0.7267445921897888,0.5690650343894958
1988-06-25,-1.2594377994537354,-0.3633897304534912,1.7932031154632568,-0.5793198347091675,-0.9370357394218445,0.1994287222623825,-1.0356775522232056,0.04097611457109451,-0.5647855997085571,0.6666344404220581
1988-06-26,-1.2439757585525513,-0.47815191745758057,1.6972330808639526,-0.49153995513916016,-1.0143288373947144,-0.4500851035118103,-0.8802080750465393,-0.041188932955265045,0.20846468210220337,0.33549928665161133
1988-06-27,-0.9875471591949463,0.1486475020647049,1.5728381872177124,-0.27312102913856506,-1.100882887840271,-0.8185434937477112,-0.8038039207458496,-0.04244202375411987,0.14306209981441498,0.6057583093643188
1988-06-28,0.569882333278656,-0.04291605204343796,1.3000601530075073,-0.3140200674533844,-1.186690330505371,-0.9159850478172302,-0.6264386773109436,0.1872771829366684,1.3390499353408813,0.5773645043373108
1988-06-29,0.49835631251335144,-0.25284335017204285,1.1289048194885254,-0.3641796112060547,-1.201745629310608,-0.5823132991790771,-0.48809361457824707,0.28798845410346985,1.0964527130126953,0.5904437899589539
1988-06-30,0.33794984221458435,0.07893513888120651,1.089468002319336,-0.34361687302589417,-1.0859928131103516,-0.6775125861167908,-1.0187101364135742,0.2597271800041199,0.8853079676628113,0.2949666380882263
1988-07-01,-0.2213599532842636,0.152442067861557,1.001731276512146,-0.6222699284553528,-1.1093928813934326,-0.7515700459480286,-1.1682980060577393,-1.5274765491485596,0.7556394338607788,0.17101173102855682
1988-07-02,-0.3995084762573242,0.12775205075740814,0.8357307314872742,-0.7701199054718018,-1.0619267225265503,-0.7444267868995667,-1.296810269355774,-2.2035622596740723,0.7375118136405945,0.06862190365791321
1988-07-03,-0.14647287130355835,0.18486715853214264,0.6515288949012756,-0.5071419477462769,-0.9435973167419434,-0.726090133190155,-1.154184103012085,-2.448518991470337,0.6209381818771362,-0.2322288304567337
1988-07-04,-0.2822258472442627,0.28381824493408203,0.549165666103363,0.03668483346700668,-1.0143568515777588,-0.30651533603668213,-1.0903940200805664,-2.492292881011963,0.5359579920768738,0.6785600185394287
1988-07-05,-0.33670133352279663,0.2846904993057251,0.6686584949493408,0.0713774561882019,-0.4441613256931305,-0.6056677103042603,-0.725433886051178,-2.604869842529297,0.6325991153717041,0.5510238409042358
1988-07-06,-0.42986056208610535,0.20751121640205383,0.5700071454048157,0.12699046730995178,-0.5529914498329163,-0.8534984588623047,-0.599250853061676,-2.4462201595306396,0.6309269666671753,0.45514366030693054
1988-07-07,-0.3117310106754303,0.17228268086910248,0.8633207082748413,0.2635159492492676,-0.6208502054214478,-0.9699918627738953,-0.6418371796607971,-2.336287498474121,0.7509147524833679,0.6410149335861206
1988-07-08,-0.27219653129577637,-0.040928710252046585,0.6885539293289185,0.1309725046157837,-0.6876896023750305,-0.8751328587532043,-0.6531503796577454,-2.1050262451171875,0.7926439642906189,0.4186079204082489
1988-07-09,-0.3313049376010895,-0.34212061762809753,0.5957866907119751,0.3394309878349304,-0.9734545946121216,-0.6288908123970032,-0.5331542491912842,-2.082481861114502,0.6761600971221924,0.35799384117126465
1988-07-10,-0.5089824199676514,-0.3211924135684967,0.6249969005584717,0.4488825798034668,-0.48815998435020447,-0.7012391686439514,-0.7618301510810852,-1.608527660369873,0.24142998456954956,0.24921400845050812
1988-07-11,-0.6351836323738098,-0.47816991806030273,0.5962828397750854,0.6793524026870728,-0.1517941951751709,-0.6821162700653076,-0.8691476583480835,-1.6032063961029053,0.06856279820203781,-0.07768228650093079
1988-07-12,-0.779914915561676,-0.20297199487686157,0.5596309304237366,1.6308701038360596,-0.08429700881242752,-0.7915576100349426,-0.9750425815582275,-0.9064224362373352,-0.06250375509262085,0.05726829171180725
1988-07-13,0.3068852126598358,0.36439016461372375,0.46508216857910156,1.7234723567962646,0.12435968220233917,-1.0194658041000366,-0.6795535087585449,-0.9582086801528931,0.17836891114711761,-0.21586772799491882
1988-07-14,0.42523515224456787,0.3539853096008301,0.4926571547985077,1.7571394443511963,0.23417922854423523,-0.845856249332428,-0.44258296489715576,-1.0784811973571777,0.04111863300204277,-0.31704267859458923
1988-07-15,0.3051760494709015,0.32581326365470886,0.39241379499435425,1.6919465065002441,0.24518540501594543,-0.7307253479957581,-0.23416559398174286,-1.3272385597229004,-0.054181843996047974,-0.30622419714927673
1988-07-16,0.27672407031059265,0.5299365520477295,0.3143117427825928,1.617881417274475,0.20741990208625793,-0.5139833688735962,-0.5642229914665222,-1.1244646310806274,-0.10750427097082138,-0.1334255486726761
1988-07-17,0.2898901402950287,0.4763963222503662,0.2384490668773651,1.6049736738204956,0.3308667242527008,-0.5256836414337158,-0.39278095960617065,-1.1500929594039917,-0.04884418472647667,-0.23858988285064697
1988-07-18,0.35474318265914917,0.615174412727356,0.24480728805065155,1.9532325267791748,0.4455961585044861,-0.49572139978408813,-0.3297681212425232,-0.9941220283508301,0.2418511062860489,-0.22166459262371063
1988-07-19,0.25127968192100525,0.7063411474227905,0.38342952728271484,2.022725820541382,0.5316109657287598,-0.4241340160369873,-0.2451537698507309,-0.7965385913848877,0.06459587067365646,-0.08265260607004166
1988-07-20,0.1695602983236313,0.6799184679985046,0.35435205698013306,2.043424129486084,0.6489306092262268,-0.31086769700050354,-0.10894438624382019,-0.6172518134117126,0.2894110679626465,-0.10155626386404037
1988-07-21,0.15956945717334747,0.6359104514122009,0.4275568425655365,2.585355520248413,0.6675717830657959,-0.10591193288564682,0.10888366401195526,-0.37630927562713623,0.24630853533744812,0.011720363982021809
1988-07-22,-0.1586100161075592,0.7243695259094238,0.403084933757782,2.5885729789733887,0.7375800609588623,-0.2792457044124603,0.17840476334095,0.696365475654602,0.3453775644302368,-0.33285439014434814
1988-07-23,-0.6550081372261047,0.6853434443473816,0.4209730625152588,2.623073101043701,0.7689492702484131,-0.45084238052368164,0.10956098139286041,0.8807665705680847,0.34656035900115967,-0.8152176737785339
1988-07-24,-1.1895846128463745,0.5187975764274597,0.5512499213218689,2.548860788345337,0.9016839265823364,-0.4206685721874237,0.22244404256343842,0.3369535505771637,-5.868703010492027e-05,-1.1453670263290405
1988-07-25,-1.2822729349136353,0.2348284125328064,0.7739166021347046,2.515979528427124,0.9258430004119873,-0.3687267601490021,0.4770682454109192,-0.07506338506937027,-0.5245044827461243,-1.273260235786438
1988-07-26,-1.3431133031845093,0.09340951591730118,0.7389870285987854,2.5544464588165283,0.921432614326477,-0.2749772369861603,0.6434144377708435,-0.4152880311012268,-1.16672682762146,-1.2189245223999023
1988-07-27,-1.4120292663574219,0.16457237303256989,0.786476731300354,2.3642618656158447,1.0484753847122192,-0.1594199389219284,-0.33846262097358704,-0.28367218375205994,-0.776680052280426,-1.3022531270980835
1988-07-28,-1.309035301208496,0.11835374683141708,0.5264505743980408,1.8754663467407227,0.6769852638244629,-0.13199056684970856,-0.33853670954704285,-0.15016332268714905,-0.3944128751754761,-1.3833012580871582
1988-07-29,-1.3840841054916382,0.38476890325546265,-0.26113584637641907,0.6480752229690552,0.14697670936584473,-0.7527291774749756,-0.5268005132675171,-0.0747973695397377,-0.25983449816703796,-0.24201597273349762
1988-07-30,-1.5671765804290771,0.9338408708572388,-0.10623371601104736,0.6620553135871887,-0.7715129852294922,-0.5516165494918823,-0.5132496953010559,0.05246364325284958,-0.24298164248466492,-0.17836487293243408
1988-07-31,-1.7482448816299438,0.7955895066261292,0.051170796155929565,0.4874916076660156,-1.4184932708740234,-0.15857911109924316,-0.527814507484436,0.1816840022802353,-0.9038026332855225,0.03765222430229187
1988-08-01,-1.2673251628875732,0.8400605320930481,0.23111283779144287,0.624369740486145,-1.3339558839797974,0.3663414418697357,-0.5705368518829346,1.0728334188461304,-0.5922551155090332,0.1660640388727188
1988-08-02,-0.6843640804290771,1.067242980003357,0.7835828065872192,0.6927005648612976,-1.0278329849243164,0.7232041954994202,-0.9013468027114868,1.16596519947052,-0.6483790278434753,0.2968851625919342
1988-08-03,0.13066315650939941,1.207135796546936,2.488593578338623,0.6625311970710754,-0.6701526641845703,0.7420113682746887,-1.1202630996704102,0.9510895013809204,-0.7321310043334961,0.4901307225227356
1988-08-04,0.2777819037437439,1.2598179578781128,3.156156063079834,0.9038105010986328,-0.34091654419898987,0.5227538347244263,-0.6772498488426208,0.5982084274291992,-0.033497415482997894,0.6558211445808411
1988-08-05,0.1969521939754486,2.285243034362793,3.08630108833313,2.166614055633545,0.3799649477005005,0.6654826998710632,0.47769758105278015,-0.3126423954963684,1.527523398399353,0.7439847588539124
1988-08-06,0.008248195052146912,2.9534709453582764,3.419024705886841,3.73095440864563,0.7424453496932983,0.9402011036872864,0.4246126115322113,-1.401439905166626,2.550982713699341,1.5545941591262817
1988-08-07,1.8116934299468994,2.944509744644165,3.1843671798706055,3.8168158531188965,2.7565484046936035,3.5369248390197754,0.45348894596099854,-1.1181485652923584,2.8868696689605713,3.3477044105529785
1988-08-08,2.287266731262207,2.868359327316284,3.072280168533325,3.9542105197906494,2.732285499572754,3.4456262588500977,1.2543747425079346,-0.6128063201904297,2.4251818656921387,3.7033157348632812
1988-08-09,2.2450125217437744,3.4250457286834717,3.412820816040039,4.003166675567627,2.7196877002716064,3.166378974914551,1.467268705368042,-0.3453885018825531,2.575965404510498,3.731457471847534
1988-08-10,1.834909439086914,3.65455961227417,3.3460123538970947,3.9536867141723633,2.0187556743621826,2.7291629314422607,1.6921602487564087,0.6841815114021301,2.6592090129852295,3.0021183490753174
1988-08-11,0.9470174908638,3.546933650970459,3.2918155193328857,3.2758142948150635,1.8195040225982666,1.9539655447006226,2.329087257385254,1.8558624982833862,2.7249417304992676,2.785330057144165
1988-08-12,0.8313205242156982,3.5022037029266357,2.870232105255127,3.159501791000366,1.5819662809371948,1.9508438110351562,2.5080673694610596,1.9596773386001587,2.8331406116485596,2.6710996627807617
1988-08-13,1.447853922843933,2.8803043365478516,2.251343250274658,3.084831953048706,1.1461193561553955,1.9197893142700195,2.4891226291656494,2.0156593322753906,2.8638813495635986,2.0594005584716797
1988-08-14,2.076629400253296,2.4413459300994873,2.045078992843628,3.0517539978027344,1.1619677543640137,1.7908344268798828,2.3922290802001953,2.0138115882873535,2.8170809745788574,2.080308198928833
1988-08-15,2.2176287174224854,2.865238666534424,2.001474380493164,2.8802855014801025,1.4995472431182861,1.7439193725585938,2.377401113510132,2.17411732673645,3.0628340244293213,2.1437737941741943
1988-08-16,2.050886392593384,3.2720460891723633,0.9705091714859009,2.7804572582244873,1.538872480392456,1.4191277027130127,2.5046772956848145,1.9166321754455566,2.981060743331909,2.209827184677124
1988-08-17,1.7864049673080444,3.3017899990081787,1.2122268676757812,2.1122939586639404,1.3799278736114502,1.3964229822158813,2.5340466499328613,2.7513465881347656,2.911855936050415,2.42846941947937
1988-08-18,1.6342166662216187,2.2744224071502686,1.3666141033172607,2.1657519340515137,1.7527331113815308,1.5758057832717896,2.2855255603790283,2.6382927894592285,2.825165271759033,2.8297359943389893
1988-08-19,2.0543222427368164,3.629981756210327,1.4836602210998535,2.2308778762817383,1.7973109483718872,1.5473394393920898,2.579129695892334,2.6274383068084717,3.001023054122925,2.87359356880188
1988-08-20,1.986702799797058,3.49847674369812,1.0433772802352905,2.2476813793182373,1.8036469221115112,1.4709722995758057,2.5448412895202637,2.4788320064544678,2.9594223499298096,2.85005521774292
1988-08-21,2.001404047012329,3.429898977279663,0.5257760882377625,2.256147623062134,1.6917613744735718,1.5967090129852295,2.5327041149139404,2.9724509716033936,2.930377721786499,2.779144763946533
1988-08-22,2.488417863845825,3.374263286590576,0.5008329153060913,2.9963035583496094,1.2516388893127441,1.7246026992797852,2.392700433731079,2.9683492183685303,2.7638673782348633,2.160834550857544
1988-08-23,2.667721748352051,3.161526918411255,2.058542490005493,3.0181429386138916,1.3233124017715454,1.9246033430099487,2.454822540283203,2.886486530303955,2.8698971271514893,2.2751872539520264
1988-08-24,2.8293607234954834,2.6617472171783447,1.9289443492889404,3.0016636848449707,1.2167847156524658,1.7867405414581299,2.449117660522461,2.7068800926208496,2.9385006427764893,2.452130079269409
1988-08-25,2.7133610248565674,2.4649200439453125,1.7719775438308716,2.786867380142212,1.052055835723877,1.7110106945037842,1.8655495643615723,3.3595287799835205,2.9796578884124756,1.5217111110687256
1988-08-26,2.7696480751037598,3.121002435684204,1.7177045345306396,2.503793478012085,1.0191327333450317,1.5474215745925903,2.28413987159729,3.9944920539855957,2.60335373878479,0.6238844394683838
1988-08-27,2.8182945251464844,3.1900200843811035,1.666053295135498,1.1124069690704346,1.0680007934570312,1.4059900045394897,2.4248929023742676,3.9916882514953613,2.559617757797241,0.6187263131141663
1988-08-28,2.5292863845825195,3.1919593811035156,-0.022935103625059128,1.1927281618118286,0.7886902689933777,1.1066933870315552,2.167816400527954,3.581192970275879,2.6784040927886963,0.8261509537696838
1988-08-29,2.2326433658599854,3.126847505569458,0.06070619449019432,1.3447661399841309,0.8211574554443359,0.989497184753418,1.172916054725647,3.4229824542999268,3.20974063873291,0.6462111473083496
1988-08-30,3.2883222103118896,3.0846457481384277,0.3269738554954529,1.3985098600387573,1.1254570484161377,0.9344666004180908,1.0101702213287354,1.6070555448532104,3.3636462688446045,0.5889136791229248
1988-08-31,3.306340456008911,2.6253466606140137,1.315868616104126,1.4539670944213867,1.481589674949646,1.0215866565704346,0.8996113538742065,1.5334078073501587,3.3900856971740723,0.5841863751411438
1988-09-01,3.056718111038208,2.358959436416626,0.6273881196975708,1.3411564826965332,1.2295221090316772,1.0108039379119873,0.9811932444572449,1.3920732736587524,3.2990338802337646,0.5520992279052734
1988-09-02,1.999446153640747,2.245499610900879,0.32152050733566284,1.250020146369934,0.5592575669288635,0.9021769165992737,0.7049582004547119,1.103004813194275,2.020538806915283,0.4925859272480011
1988-09-03,1.8645045757293701,1.4849101305007935,0.3782666325569153,1.1006330251693726,0.5108351111412048,0.895683765411377,0.5308965444564819,0.896243691444397,1.7145366668701172,0.39569157361984253
1988-09-04,1.761938214302063,1.397220253944397,0.3275533616542816,0.832966685295105,0.5642041563987732,0.8412960767745972,0.5289832949638367,0.8917534947395325,1.6810691356658936,0.3514057397842407
1988-09-05,1.6217069625854492,1.4324020147323608,0.669460654258728,0.4469899833202362,-0.11059220880270004,0.6690324544906616,0.7992526888847351,0.9495484232902527,1.460106372833252,0.24967437982559204
1988-09-06,1.1837983131408691,1.4904390573501587,1.0339198112487793,0.5627579092979431,0.2264040857553482,0.8488888740539551,0.6416589617729187,0.4696505665779114,1.4716532230377197,0.47052451968193054
1988-09-07,0.8882413506507874,1.6113590002059937,1.4209178686141968,0.8202223777770996,0.24523495137691498,0.5608521103858948,-0.05375641584396362,0.36203014850616455,1.495668649673462,0.4239201843738556
1988-09-08,0.3950052261352539,1.765089988708496,1.6104395389556885,1.1794030666351318,0.25586479902267456,0.4349205195903778,0.0729876235127449,0.38666272163391113,1.6821669340133667,0.4898868799209595
1988-09-09,-0.07588346302509308,1.951680064201355,1.6924970149993896,1.09027898311615,0.19829294085502625,0.3610711395740509,0.15186047554016113,0.25359639525413513,1.2711580991744995,0.5684078335762024
1988-09-10,-0.3044596016407013,2.3510775566101074,1.5870578289031982,0.9528714418411255,0.01254863478243351,0.2993181645870209,0.21285530924797058,0.1328091323375702,1.2125816345214844,0.6894398331642151
1988-09-11,-0.8507271409034729,2.0032460689544678,0.36411306262016296,0.8071545958518982,-0.041423603892326355,0.17964589595794678,-0.323990136384964,-0.37572920322418213,1.166459560394287,0.15301965177059174
1988-09-12,-0.574678361415863,1.5982332229614258,0.3736519515514374,-0.11686480790376663,0.20641541481018066,-0.1479790359735489,-0.30868884921073914,-0.232016459107399,0.7627531886100769,0.1690952479839325
1988-09-13,0.45367154479026794,1.5259766578674316,0.42562389373779297,-0.40918776392936707,0.4160335659980774,-0.31351009011268616,-0.2612983286380768,-0.1860596090555191,0.7914878129959106,0.117657870054245
1988-09-14,0.8943179249763489,1.5964871644973755,0.2800508141517639,-0.4998427629470825,0.49742868542671204,-0.3470172882080078,-0.35177913308143616,-0.2778443992137909,0.8526246547698975,0.22870410978794098
1988-09-15,1.0772382020950317,1.0997250080108643,0.2669002115726471,-0.47880131006240845,0.430605411529541,-0.7784796953201294,-0.5401619672775269,-0.4973999261856079,0.8961302638053894,0.5522371530532837
1988-09-16,-0.7975345253944397,0.7256737947463989,-0.0738697424530983,-0.41607701778411865,0.39551907777786255,-0.9179063439369202,-0.7064610123634338,-0.3247157335281372,0.02202533930540085,0.5681911110877991
1988-09-17,-0.7000730037689209,0.8043310642242432,-0.0022587706334888935,-0.24169977009296417,0.04224767908453941,-0.375325083732605,-0.6106656789779663,-0.18985512852668762,-0.06972495466470718,0.6565847396850586
1988-09-18,-0.5303822755813599,0.8756544589996338,0.11168625950813293,-0.07564141601324081,-0.009313086047768593,-0.040763165801763535,-0.56278395652771,-0.07274794578552246,-0.049151305109262466,0.6974056959152222
1988-09-19,-0.25841429829597473,1.2196217775344849,0.6379995942115784,-0.0379658117890358,0.20088082551956177,0.16581378877162933,-0.5128393173217773,0.0865313708782196,0.3637576103210449,0.8405992984771729
1988-09-20,-0.5142168402671814,1.36624014377594,0.9466232061386108,-0.40861889719963074,0.43283024430274963,0.4243541359901428,-1.0108619928359985,-0.8919909596443176,0.048957567662000656,0.7861895561218262
1988-09-21,-0.28782379627227783,1.3854639530181885,1.2075166702270508,-0.5576350688934326,0.2964805066585541,0.5448715686798096,-1.1868387460708618,-0.668361485004425,0.32643651962280273,0.6741411685943604
1988-09-22,-0.25921106338500977,1.3272572755813599,1.5206928253173828,-0.4750441312789917,0.3018619418144226,0.6173474788665771,-1.2207752466201782,-0.39258691668510437,0.3961867094039917,0.6444181203842163
1988-09-23,-0.28843942284584045,1.3316413164138794,2.356097459793091,-0.5008217096328735,0.20897385478019714,0.3617369532585144,-1.2127217054367065,-0.08463939279317856,0.5481654405593872,0.7370080947875977
1988-09-24,-0.4254811704158783,1.4585273265838623,2.073690891265869,-0.8049912452697754,0.10774052888154984,-0.6819674968719482,-1.3226656913757324,-0.17455628514289856,0.40240761637687683,0.10191408544778824
1988-09-25,-1.2003508806228638,1.2179603576660156,1.703506588935852,-0.7575585246086121,-0.8417848348617554,-0.8337898850440979,-1.2706232070922852,-0.37237444519996643,0.05880573019385338,-0.22090815007686615
1988-09-26,-1.2030916213989258,0.4698689579963684,1.4254804849624634,-0.42854201793670654,-0.7696496248245239,-0.8136877417564392,-1.3066095113754272,-0.4281092584133148,-0.14260545372962952,-0.09149733185768127
1988-09-27,-1.163731336593628,0.44423675537109375,-0.05042337626218796,-0.0679837241768837,-0.6758663058280945,-1.1317495107650757,-1.8006664514541626,-0.48173049092292786,-0.09186389297246933,0.03016207367181778
1988-09-28,-1.1122255325317383,0.321028470993042,-0.7642108798027039,0.20417022705078125,-0.6004258990287781,-1.4579765796661377,-2.412753105163574,-1.163320779800415,-0.18898740410804749,-0.1560029536485672
1988-09-29,-1.238655686378479,0.06020687147974968,-0.8259264826774597,0.12786705791950226,-0.6233589053153992,-1.472350001335144,-2.3629488945007324,-1.2728240489959717,-0.40403226017951965,-0.35994768142700195
1988-09-30,-1.3030201196670532,0.25176942348480225,-0.7555882334709167,0.13308650255203247,-0.6546525359153748,-1.2549368143081665,-2.2912254333496094,-1.620316982269287,-0.846978485584259,-0.25177207589149475
1988-10-01,-1.3153479099273682,0.4056958258152008,-0.6132234334945679,-0.07016286253929138,-0.7643589377403259,-0.9657300710678101,-1.8576346635818481,-1.7157973051071167,-0.7578726410865784,-0.1314595490694046
1988-10-02,-1.2956174612045288,0.5819222927093506,-0.6288734078407288,0.17810876667499542,-0.6224760413169861,-0.9847552180290222,-1.7221689224243164,-1.6792792081832886,-0.6667399406433105,-0.12904171645641327
1988-10-03,-1.363875389099121,0.8004063963890076,-0.5525690913200378,0.3978455662727356,-0.4490203559398651,-1.0220552682876587,-1.664876937866211,-1.8807775974273682,-0.49359020590782166,-0.15454965829849243
1988-10-04,-1.4201672077178955,0.9411513209342957,-0.004337111953645945,0.5890938639640808,-0.41399067640304565,-0.9575955867767334,-1.6457393169403076,-1.760345697402954,-0.5785084962844849,-0.18802233040332794
1988-10-05,-2.33450984954834,0.6241194605827332,0.045789264142513275,-0.16820549964904785,-1.077431321144104,-1.251450777053833,-2.2548341751098633,-1.7279773950576782,-1.511458158493042,-0.5394859313964844
1988-10-06,-2.4868695735931396,-0.8907434940338135,0.03774931654334068,-0.20405468344688416,-1.129331111907959,-1.213640809059143,-2.222101926803589,-2.173678398132324,-1.5224791765213013,-0.3889317810535431
1988-10-07,-2.5573232173919678,-0.8134630918502808,0.09156601876020432,-0.43848317861557007,-1.1997424364089966,-1.1541560888290405,-2.3176445960998535,-2.257504940032959,-1.891629934310913,-0.3264470398426056
1988-10-08,-2.525905132293701,-0.874054491519928,0.1071690246462822,-0.791490375995636,-1.2186758518218994,-1.1130589246749878,-2.3414416313171387,-2.1194636821746826,-2.088911294937134,-0.6120108366012573
1988-10-09,-2.732605457305908,-1.0425848960876465,-0.02546127326786518,-1.153107762336731,-0.9061200618743896,-1.0203355550765991,-2.363492250442505,-1.809565544128418,-1.6843911409378052,-0.5257139801979065
1988-10-10,-2.6474499702453613,-0.9090561270713806,0.3936525583267212,-1.3933173418045044,-0.6920862793922424,-0.9260594248771667,-2.333893060684204,-1.657851219177246,-1.488067865371704,-0.44753170013427734
1988-10-11,-2.5704517364501953,-0.8335205316543579,0.30444711446762085,-1.64217209815979,-0.5166569352149963,-0.8201847076416016,-2.222607374191284,-1.5643694400787354,-1.3599885702133179,-0.5075010061264038
1988-10-12,-2.421680450439453,-2.8360350131988525,-0.02312433160841465,-1.5896927118301392,-0.6597892045974731,-1.332802653312683,-2.1296658515930176,-1.7890936136245728,-2.50016713142395,-2.1456875801086426
1988-10-13,-3.03114914894104,-3.3866078853607178,-0.20906268060207367,-1.8458828926086426,-0.6715517044067383,-1.8939014673233032,-3.1151211261749268,-2.2420830726623535,-3.3386287689208984,-2.382113218307495
1988-10-14,-3.4888503551483154,-3.0352959632873535,-0.3034230172634125,-2.480738639831543,-0.7119073271751404,-1.793546438217163,-3.0989809036254883,-2.9033443927764893,-3.275461435317993,-2.3668057918548584
1988-10-15,-3.634838342666626,-2.8421356678009033,-0.33624133467674255,-2.774338722229004,-0.650932788848877,-1.7017167806625366,-2.831240177154541,-2.9428865909576416,-3.2506399154663086,-2.309790849685669
1988-10-16,-3.4991700649261475,-2.917182207107544,-0.24755777418613434,-2.576647996902466,-0.6486222743988037,-1.5284433364868164,-2.441991090774536,-2.970813274383545,-3.1642229557037354,-2.3111090660095215
1988-10-17,-2.871821641921997,-3.0504231452941895,-0.11739703267812729,-0.8376989960670471,-1.0049850940704346,-0.7938038110733032,-2.6112220287323,-3.377074956893921,-3.10624098777771,-2.060798406600952
1988-10-18,-2.592818021774292,-3.071946859359741,-0.05578302964568138,-0.6275496482849121,-1.0900685787200928,-0.5477835536003113,-2.6489272117614746,-3.4416980743408203,-2.8167197704315186,-1.5589244365692139
1988-10-19,-2.6522397994995117,-2.9517645835876465,0.1671951860189438,-0.5361562371253967,-1.0038706064224243,-0.5603999495506287,-2.475208044052124,-3.3747634887695312,-2.495736837387085,-1.0554627180099487
1988-10-20,-2.700111150741577,-2.729957342147827,0.8615263104438782,-0.3336203694343567,-1.0364528894424438,-0.5817124843597412,-2.420048713684082,-3.386291265487671,-2.4432551860809326,-0.5204813480377197
1988-10-21,-2.396404266357422,-2.56650972366333,1.1371557712554932,-0.7598928213119507,-0.9177880883216858,-0.5117442011833191,-2.1934688091278076,-3.6762619018554688,-2.64939284324646,-0.2540052831172943
1988-10-22,-2.1011970043182373,-2.4615252017974854,1.2740728855133057,-0.7050099968910217,-0.8079338669776917,-0.44052112102508545,-2.095515012741089,-3.7347564697265625,-2.6141252517700195,-0.15609632432460785
1988-10-23,-2.0945186614990234,-2.3650283813476562,0.9722185730934143,-0.8190186619758606,-0.7768906354904175,-0.3280951976776123,-2.0362203121185303,-3.7117984294891357,-2.7275044918060303,-0.046799737960100174
1988-10-24,-2.136380434036255,-2.5570309162139893,1.251571536064148,-0.8419314026832581,-1.0747129917144775,-0.43444547057151794,-2.3355908393859863,-3.6473968029022217,-2.939579963684082,0.19390232861042023
1988-10-25,-2.3568191528320312,-2.597604751586914,1.6620477437973022,-0.6637552380561829,-1.1713958978652954,-0.36964911222457886,-2.2936747074127197,-3.3715686798095703,-2.980401039123535,0.25591254234313965
1988-10-26,-2.3158953189849854,-2.5267722606658936,1.9536360502243042,0.1254597306251526,-0.8769921064376831,-0.18369439244270325,-2.1605021953582764,-3.204383611679077,-2.7999870777130127,0.26922717690467834
1988-10-27,-2.1836249828338623,-2.424595355987549,1.946301817893982,0.41573527455329895,-0.5215133428573608,-0.006648130714893341,-2.016090154647827,-3.1658623218536377,-2.5983588695526123,0.3037835657596588
1988-10-28,-2.110034942626953,-2.561138391494751,1.7199894189834595,0.40699878334999084,-0.4349713623523712,0.051442086696624756,-1.890499234199524,-3.0060062408447266,-2.4755918979644775,-0.23045451939105988
1988-10-29,-2.1251273155212402,-3.6664273738861084,1.3846416473388672,-0.010759219527244568,-0.6574004292488098,-0.5194044709205627,-1.87372624874115,-2.9248907566070557,-2.351677894592285,-1.8234870433807373
1988-10-30,-3.129021406173706,-3.5205070972442627,1.4902642965316772,-0.47757771611213684,-0.9288167357444763,-0.5892458558082581,-2.4558236598968506,-2.772555112838745,-3.216707944869995,-2.1153998374938965
1988-10-31,-3.5516531467437744,-3.2833967208862305,1.6967569589614868,-1.2034423351287842,-0.9792879819869995,-0.9381439685821533,-2.3568248748779297,-2.998983383178711,-3.0707216262817383,-1.3962420225143433
1988-11-01,-3.473135232925415,-3.1151771545410156,1.9141104221343994,-2.228386402130127,-1.2388029098510742,-0.8960572481155396,-2.3067421913146973,-2.8642194271087646,-2.953707218170166,-0.48603203892707825
1988-11-02,-3.0334560871124268,-3.875910997390747,1.962257742881775,-2.9024720191955566,-1.5573638677597046,-0.6431031227111816,-2.3255977630615234,-2.7683515548706055,-3.5257394313812256,-0.49479660391807556
1988-11-03,-3.432694435119629,-4.035615921020508,1.9311820268630981,-2.945695161819458,-1.6250613927841187,-0.27926021814346313,-2.543489933013916,-3.1013379096984863,-3.5668575763702393,-0.5525825023651123
1988-11-04,-3.3408379554748535,-3.7443339824676514,1.7208024263381958,-2.728076696395874,-1.4619120359420776,-0.13457927107810974,-2.5303988456726074,-3.163292169570923,-2.8171238899230957,-0.3894733190536499
1988-11-05,-2.607929229736328,-3.59213924407959,1.47111976146698,-2.5096521377563477,-1.4778858423233032,-0.13908697664737701,-2.2763476371765137,-2.434168577194214,-2.5265491008758545,-0.23546147346496582
1988-11-06,-2.294032573699951,-3.639047145843506,1.5320650339126587,-2.0304689407348633,-1.7730778455734253,-0.2628187835216522,-2.1114180088043213,-2.0840466022491455,-2.4451749324798584,-0.40061768889427185
1988-11-07,-2.3091886043548584,-3.895115613937378,1.803587555885315,-2.100520133972168,-1.8874636888504028,-0.6358445286750793,-1.9656060934066772,-2.242966651916504,-2.8030543327331543,-0.8949946165084839
1988-11-08,-2.4133825302124023,-3.9504201412200928,2.055661916732788,-2.139815330505371,-1.7911033630371094,-0.8381243944168091,-1.8389462232589722,-2.3909757137298584,-3.470224380493164,-1.0785902738571167
